G_COUNTYFP,GEOID,total,IntSub,IntNoSub,noInt,IntSubPct,IntNoSubPct,NoIntPct,year
G48043,48043,4088,3129,288,671,76.54,7.05,16.41,2019
G48045,48045,602,442,28,132,73.42,4.65,21.93,2019
G48047,48047,2120,1287,127,706,60.71,5.99,33.3,2019
G48049,48049,14409,10956,498,2955,76.04,3.46,20.51,2019
G48051,48051,6810,5032,148,1630,73.89,2.17,23.94,2019
G48053,48053,16743,13252,400,3091,79.15,2.39,18.46,2019
G48055,48055,13460,9445,588,3427,70.17,4.37,25.46,2019
G48057,48057,7582,5984,139,1459,78.92,1.83,19.24,2019
G48059,48059,5367,3871,127,1369,72.13,2.37,25.51,2019
G48061,48061,124605,71929,15503,37173,57.73,12.44,29.83,2019
G48063,48063,4605,3010,280,1315,65.36,6.08,28.56,2019
G48065,48065,2288,1766,114,408,77.19,4.98,17.83,2019
G48067,48067,11934,8307,292,3335,69.61,2.45,27.95,2019
G48069,48069,2532,1754,83,695,69.27,3.28,27.45,2019
G48071,48071,14069,11910,203,1956,84.65,1.44,13.9,2019
G48073,48073,18138,13276,807,4055,73.19,4.45,22.36,2019
G48075,48075,2407,1763,10,634,73.24,0.42,26.34,2019
G48077,48077,4105,3096,124,885,75.42,3.02,21.56,2019
G48079,48079,998,660,45,293,66.13,4.51,29.36,2019
G48081,48081,1644,1130,95,419,68.73,5.78,25.49,2019
G48083,48083,3423,2483,225,715,72.54,6.57,20.89,2019
G48085,48085,341163,316839,5111,19213,92.87,1.5,5.63,2019
G48087,48087,1035,718,59,258,69.37,5.7,24.93,2019
G48089,48089,7450,5386,232,1832,72.3,3.11,24.59,2019
G48091,48091,51367,45892,983,4492,89.34,1.91,8.74,2019
G48093,48093,5487,4025,47,1415,73.36,0.86,25.79,2019
G48095,48095,912,694,8,210,76.1,0.88,23.03,2019
G48097,48097,15351,11723,704,2924,76.37,4.59,19.05,2019
G48099,48099,22322,19174,366,2782,85.9,1.64,12.46,2019
G48101,48101,707,464,19,224,65.63,2.69,31.68,2019
G48103,48103,1421,946,10,465,66.57,0.7,32.72,2019
G48105,48105,1354,941,118,295,69.5,8.71,21.79,2019
G48107,48107,2061,1443,101,517,70.01,4.9,25.08,2019
G48109,48109,580,342,0,238,58.97,0,41.03,2019
G48111,48111,2364,1762,83,519,74.53,3.51,21.95,2019
G48113,48113,928341,754735,25240,148366,81.3,2.72,15.98,2019
G48115,48115,4322,2998,213,1111,69.37,4.93,25.71,2019
G48117,48117,6145,4863,150,1132,79.14,2.44,18.42,2019
G48119,48119,1999,1435,73,491,71.79,3.65,24.56,2019
G48121,48121,290229,266824,6203,17202,91.94,2.14,5.93,2019
G48123,48123,7048,4452,399,2197,63.17,5.66,31.17,2019
G48125,48125,845,657,30,158,77.75,3.55,18.7,2019
G48127,48127,3148,1863,189,1096,59.18,6,34.82,2019
G48129,48129,1335,846,36,453,63.37,2.7,33.93,2019
G48131,48131,3511,2248,12,1251,64.03,0.34,35.63,2019
G48133,48133,6492,4394,133,1965,67.68,2.05,30.27,2019
G48135,48135,52530,43222,1106,8202,82.28,2.11,15.61,2019
G48137,48137,789,362,111,316,45.88,14.07,40.05,2019
G48139,48139,57307,50450,1568,5289,88.03,2.74,9.23,2019
G48141,48141,268310,211075,10089,47146,78.67,3.76,17.57,2019
G48143,48143,13595,11034,709,1852,81.16,5.22,13.62,2019
G48145,48145,5199,3223,277,1699,61.99,5.33,32.68,2019
G48147,48147,12453,9021,511,2921,72.44,4.1,23.46,2019
G48149,48149,9135,5961,309,2865,65.25,3.38,31.36,2019
G48151,48151,1601,1131,47,423,70.64,2.94,26.42,2019
G48153,48153,2271,1704,52,515,75.03,2.29,22.68,2019
G48155,48155,533,376,20,137,70.54,3.75,25.7,2019
G48157,48157,237883,220941,2984,13958,92.88,1.25,5.87,2019
G48159,48159,3965,3209,149,607,80.93,3.76,15.31,2019
G48161,48161,6758,4584,205,1969,67.83,3.03,29.14,2019
G48163,48163,4542,2866,38,1638,63.1,0.84,36.06,2019
G48165,48165,5812,4497,104,1211,77.37,1.79,20.84,2019
G48167,48167,121438,104608,3185,13645,86.14,2.62,11.24,2019
G48169,48169,1543,1225,9,309,79.39,0.58,20.03,2019
G48171,48171,10694,8495,290,1909,79.44,2.71,17.85,2019
G48173,48173,403,300,15,88,74.44,3.72,21.84,2019
G48175,48175,2727,1826,141,760,66.96,5.17,27.87,2019
G48177,48177,7364,5565,132,1667,75.57,1.79,22.64,2019
G48179,48179,7884,5795,235,1854,73.5,2.98,23.52,2019
G48181,48181,48454,36943,2494,9017,76.24,5.15,18.61,2019
G48183,48183,45460,36189,1356,7915,79.61,2.98,17.41,2019
G48185,48185,9011,6634,220,2157,73.62,2.44,23.94,2019
G48187,48187,54110,46713,884,6513,86.33,1.63,12.04,2019
G48189,48189,10933,8483,301,2149,77.59,2.75,19.66,2019
G48191,48191,1267,780,52,435,61.56,4.1,34.33,2019
G48193,48193,2989,2193,80,716,73.37,2.68,23.95,2019
G48195,48195,1838,1401,55,382,76.22,2.99,20.78,2019
G48197,48197,1596,1076,18,502,67.42,1.13,31.45,2019
G48199,48199,20626,16852,555,3219,81.7,2.69,15.61,2019
G48201,48201,1605368,1345288,41082,218998,83.8,2.56,13.64,2019
G48203,48203,23292,15929,950,6413,68.39,4.08,27.53,2019
G48205,48205,1678,1394,52,232,83.08,3.1,13.83,2019
G48207,48207,2146,1370,37,739,63.84,1.72,34.44,2019
G48209,48209,73437,62501,3725,7211,85.11,5.07,9.82,2019
G48211,48211,1298,1014,55,229,78.12,4.24,17.64,2019
G48213,48213,30757,23204,841,6712,75.44,2.73,21.82,2019
G48215,48215,238345,163646,10115,64584,68.66,4.24,27.1,2019
G48217,48217,12992,10194,368,2430,78.46,2.83,18.7,2019
G48219,48219,7997,6100,226,1671,76.28,2.83,20.9,2019
G48221,48221,22152,18910,834,2408,85.36,3.76,10.87,2019
G48223,48223,13424,10647,633,2144,79.31,4.72,15.97,2019
G48225,48225,8252,5283,127,2842,64.02,1.54,34.44,2019
G48227,48227,11064,8160,359,2545,73.75,3.24,23,2019
G48229,48229,978,530,71,377,54.19,7.26,38.55,2019
G48231,48231,33189,26075,1109,6005,78.57,3.34,18.09,2019
G48233,48233,6929,5507,203,1219,79.48,2.93,17.59,2019
G48235,48235,682,461,51,170,67.6,7.48,24.93,2019
G48237,48237,3168,2205,153,810,69.6,4.83,25.57,2019
G48239,48239,4917,3591,129,1197,73.03,2.62,24.34,2019
G48241,48241,12936,8505,721,3710,65.75,5.57,28.68,2019
G48243,48243,1054,645,155,254,61.2,14.71,24.1,2019
G48245,48245,92988,67876,1699,23413,72.99,1.83,25.18,2019
G48247,48247,1626,917,12,697,56.4,0.74,42.87,2019
G48249,48249,12987,7797,236,4954,60.04,1.82,38.15,2019
G48251,48251,57310,49243,1605,6462,85.92,2.8,11.28,2019
G48253,48253,5696,4392,196,1108,77.11,3.44,19.45,2019
G48255,48255,4282,2949,64,1269,68.87,1.49,29.64,2019
G48257,48257,38015,30961,1737,5317,81.44,4.57,13.99,2019
G48259,48259,14253,12721,469,1063,89.25,3.29,7.46,2019
G48261,48261,197,95,0,102,48.22,0,51.78,2019
G48263,48263,273,204,18,51,74.73,6.59,18.68,2019
G48265,48265,21403,17946,670,2787,83.85,3.13,13.02,2019
G48267,48267,1783,1266,68,449,71,3.81,25.18,2019
G48269,48269,77,68,2,7,88.31,2.6,9.09,2019
G48271,48271,1337,644,33,660,48.17,2.47,49.36,2019
G48273,48273,10955,8070,560,2325,73.66,5.11,21.22,2019
G48275,48275,1375,1037,39,299,75.42,2.84,21.75,2019
G48277,48277,19793,13054,1139,5600,65.95,5.75,28.29,2019
G48279,48279,4728,3185,191,1352,67.36,4.04,28.6,2019
G48281,48281,7807,6013,170,1624,77.02,2.18,20.8,2019
G48283,48283,2269,1277,32,960,56.28,1.41,42.31,2019
G48285,48285,7826,5962,125,1739,76.18,1.6,22.22,2019
G48287,48287,6036,4681,131,1224,77.55,2.17,20.28,2019
G48289,48289,6443,4646,266,1531,72.11,4.13,23.76,2019
G48291,48291,26873,21361,401,5111,79.49,1.49,19.02,2019
G48293,48293,8377,5370,466,2541,64.1,5.56,30.33,2019
G48295,48295,1192,991,38,163,83.14,3.19,13.67,2019
G48297,48297,3752,2251,118,1383,59.99,3.14,36.86,2019
G48299,48299,8678,7078,151,1449,81.56,1.74,16.7,2019
G48301,48301,30,22,0,8,73.33,0,26.67,2019
G48303,48303,113488,90953,6094,16441,80.14,5.37,14.49,2019
G48305,48305,2154,1565,30,559,72.66,1.39,25.95,2019
G48307,48307,3143,2398,103,642,76.3,3.28,20.43,2019
G48309,48309,90054,70215,4601,15238,77.97,5.11,16.92,2019
G48311,48311,270,206,5,59,76.3,1.85,21.85,2019
G48313,48313,4269,2964,221,1084,69.43,5.18,25.39,2019
G48315,48315,4715,2990,115,1610,63.41,2.44,34.15,2019
G48317,48317,1694,1066,131,497,62.93,7.73,29.34,2019
G48319,48319,1696,1242,89,365,73.23,5.25,21.52,2019
G48321,48321,13848,8853,638,4357,63.93,4.61,31.46,2019
G48323,48323,16286,9991,381,5914,61.35,2.34,36.31,2019
G48325,48325,15682,11618,462,3602,74.08,2.95,22.97,2019
G48327,48327,1014,677,48,289,66.77,4.73,28.5,2019
G48329,48329,56998,47985,1411,7602,84.19,2.48,13.34,2019
G48331,48331,9228,6363,306,2559,68.95,3.32,27.73,2019
G48333,48333,1790,1294,24,472,72.29,1.34,26.37,2019
G48335,48335,2382,1625,50,707,68.22,2.1,29.68,2019
G48337,48337,7800,5636,177,1987,72.26,2.27,25.47,2019
G48339,48339,198649,179125,3840,15684,90.17,1.93,7.9,2019
G48341,48341,6733,5683,128,922,84.41,1.9,13.69,2019
G48343,48343,5117,4000,51,1066,78.17,1,20.83,2019
G48345,48345,489,340,26,123,69.53,5.32,25.15,2019
G48347,48347,23757,18873,725,4159,79.44,3.05,17.51,2019
G48349,48349,17338,13248,352,3738,76.41,2.03,21.56,2019
G48351,48351,5315,3726,239,1350,70.1,4.5,25.4,2019
G48353,48353,5407,3946,204,1257,72.98,3.77,23.25,2019
G48355,48355,129451,105434,2660,21357,81.45,2.05,16.5,2019
G48357,48357,3483,2648,223,612,76.03,6.4,17.57,2019
G48359,48359,594,472,40,82,79.46,6.73,13.8,2019
G48361,48361,31694,25641,975,5078,80.9,3.08,16.02,2019
G48363,48363,10255,7785,359,2111,75.91,3.5,20.59,2019
G48365,48365,8637,6469,118,2050,74.9,1.37,23.74,2019
G48367,48367,44263,37807,1338,5118,85.41,3.02,11.56,2019
G48369,48369,3203,2122,211,870,66.25,6.59,27.16,2019
G48371,48371,4656,2961,277,1418,63.6,5.95,30.46,2019
G48373,48373,18033,13138,905,3990,72.86,5.02,22.13,2019
G48375,48375,44380,32929,2040,9411,74.2,4.6,21.21,2019
G48377,48377,2543,1230,136,1177,48.37,5.35,46.28,2019
G48379,48379,4330,3150,270,910,72.75,6.24,21.02,2019
G48381,48381,49389,43706,1206,4477,88.49,2.44,9.06,2019
G48383,48383,1084,792,26,266,73.06,2.4,24.54,2019
G48385,48385,1126,695,65,366,61.72,5.77,32.5,2019
G48387,48387,4963,3234,284,1445,65.16,5.72,29.12,2019
G48389,48389,3518,2174,117,1227,61.8,3.33,34.88,2019
G48391,48391,2547,1781,43,723,69.93,1.69,28.39,2019
G48393,48393,301,245,10,46,81.4,3.32,15.28,2019
G48395,48395,6444,4753,178,1513,73.76,2.76,23.48,2019
G48397,48397,33032,30755,657,1620,93.11,1.99,4.9,2019
G48399,48399,3896,2831,130,935,72.66,3.34,24,2019
G48401,48401,18108,11688,1320,5100,64.55,7.29,28.16,2019
G48403,48403,4311,3253,123,935,75.46,2.85,21.69,2019
G48405,48405,3451,2332,18,1101,67.57,0.52,31.9,2019
G48407,48407,10043,7479,479,2085,74.47,4.77,20.76,2019
G48409,48409,22898,16562,556,5780,72.33,2.43,25.24,2019
G48411,48411,2082,1597,62,423,76.71,2.98,20.32,2019
G48413,48413,1075,720,28,327,66.98,2.6,30.42,2019
G48415,48415,5941,4399,173,1369,74.04,2.91,23.04,2019
G48417,48417,1317,1024,27,266,77.75,2.05,20.2,2019
G48419,48419,9293,6517,314,2462,70.13,3.38,26.49,2019
G48421,48421,1019,783,19,217,76.84,1.86,21.3,2019
G48423,48423,77678,62839,2159,12680,80.9,2.78,16.32,2019
G48425,48425,3123,2427,301,395,77.71,9.64,12.65,2019
G48427,48427,16188,9144,753,6291,56.49,4.65,38.86,2019
G48429,48429,3247,2483,116,648,76.47,3.57,19.96,2019
G48431,48431,458,392,10,56,85.59,2.18,12.23,2019
G48433,48433,580,451,14,115,77.76,2.41,19.83,2019
G48435,48435,1412,740,94,578,52.41,6.66,40.93,2019
G48437,48437,2505,1895,69,541,75.65,2.75,21.6,2019
G48439,48439,708252,616826,19052,72374,87.09,2.69,10.22,2019
G48441,48441,49868,38504,1130,10234,77.21,2.27,20.52,2019
G48443,48443,418,244,23,151,58.37,5.5,36.12,2019
G48445,48445,4061,2893,209,959,71.24,5.15,23.61,2019
G48447,48447,668,485,37,146,72.6,5.54,21.86,2019
G48449,48449,10893,8075,224,2594,74.13,2.06,23.81,2019
G48451,48451,43314,33934,1856,7524,78.34,4.28,17.37,2019
G48453,48453,472361,417492,14477,40392,88.38,3.06,8.55,2019
G48455,48455,6030,3980,209,1841,66,3.47,30.53,2019
G48457,48457,7100,4899,396,1805,69,5.58,25.42,2019
G48459,48459,14108,11215,401,2492,79.49,2.84,17.66,2019
G48461,48461,1332,664,106,562,49.85,7.96,42.19,2019
G48463,48463,8841,5851,456,2534,66.18,5.16,28.66,2019
G48465,48465,15779,10673,617,4489,67.64,3.91,28.45,2019
G48467,48467,20156,14464,1107,4585,71.76,5.49,22.75,2019
G48469,48469,32255,22940,2078,7237,71.12,6.44,22.44,2019
G48471,48471,21963,17837,517,3609,81.21,2.35,16.43,2019
G48473,48473,15171,10786,416,3969,71.1,2.74,26.16,2019
G48475,48475,3978,2869,201,908,72.12,5.05,22.83,2019
G48477,48477,12625,9321,240,3064,73.83,1.9,24.27,2019
G48479,48479,74789,50351,2644,21794,67.32,3.54,29.14,2019
G48481,48481,15199,10757,421,4021,70.77,2.77,26.46,2019
G48483,48483,2183,1610,82,491,73.75,3.76,22.49,2019
G48485,48485,48356,37549,2011,8796,77.65,4.16,18.19,2019
G48487,48487,5180,3399,343,1438,65.62,6.62,27.76,2019
G48489,48489,5782,3532,320,1930,61.09,5.53,33.38,2019
G48491,48491,180160,167154,2780,10226,92.78,1.54,5.68,2019
G48493,48493,15733,13098,515,2120,83.25,3.27,13.47,2019
G48495,48495,2619,1946,194,479,74.3,7.41,18.29,2019
G48497,48497,22369,17418,592,4359,77.87,2.65,19.49,2019
G48499,48499,16510,12905,543,3062,78.16,3.29,18.55,2019
G48501,48501,2617,1962,7,648,74.97,0.27,24.76,2019
G48503,48503,7307,5562,346,1399,76.12,4.74,19.15,2019
G48505,48505,4503,2637,136,1730,58.56,3.02,38.42,2019
G48507,48507,3571,1892,289,1390,52.98,8.09,38.92,2019
G49001,49001,2282,1697,93,492,74.36,4.08,21.56,2019
G49003,49003,17569,15372,392,1805,87.5,2.23,10.27,2019
G49005,49005,38393,33802,1962,2629,88.04,5.11,6.85,2019
G49007,49007,7829,6351,236,1242,81.12,3.01,15.86,2019
G49009,49009,163,147,0,16,90.18,0,9.82,2019
G49011,49011,104551,95813,2481,6257,91.64,2.37,5.98,2019
G49013,49013,6868,5822,162,884,84.77,2.36,12.87,2019
G49015,49015,3665,2952,50,663,80.55,1.36,18.09,2019
G49017,49017,1760,1446,54,260,82.16,3.07,14.77,2019
G49019,49019,4191,3775,154,262,90.07,3.67,6.25,2019
G49021,49021,17015,14407,764,1844,84.67,4.49,10.84,2019
G49023,49023,3464,2775,88,601,80.11,2.54,17.35,2019
G49025,49025,2643,2089,221,333,79.04,8.36,12.6,2019
G49027,49027,4337,3581,154,602,82.57,3.55,13.88,2019
G49029,49029,3365,3208,38,119,95.33,1.13,3.54,2019
G49031,49031,532,426,28,78,80.08,5.26,14.66,2019
G49033,49033,635,553,50,32,87.09,7.87,5.04,2019
G49035,49035,374820,330181,16825,27814,88.09,4.49,7.42,2019
G49037,49037,4311,2384,99,1828,55.3,2.3,42.4,2019
G49039,49039,8643,7158,397,1088,82.82,4.59,12.59,2019
G49041,49041,7364,6186,281,897,84,3.82,12.18,2019
G49043,49043,14220,13224,276,720,93,1.94,5.06,2019
G49045,49045,20478,18677,254,1547,91.21,1.24,7.55,2019
G49047,49047,10569,8916,291,1362,84.36,2.75,12.89,2019
G49049,49049,165991,145190,13509,7292,87.47,8.14,4.39,2019
G49051,49051,9879,9002,174,703,91.12,1.76,7.12,2019
G49053,49053,57144,49698,1817,5629,86.97,3.18,9.85,2019
G49055,49055,1000,793,21,186,79.3,2.1,18.6,2019
G49057,49057,83632,73251,2063,8318,87.59,2.47,9.95,2019
G50001,50001,14584,12307,463,1814,84.39,3.17,12.44,2019
G50003,50003,14581,11970,667,1944,82.09,4.57,13.33,2019
G50005,50005,12434,9539,572,2323,76.72,4.6,18.68,2019
G50007,50007,66160,56753,3328,6079,85.78,5.03,9.19,2019
G50009,50009,2740,1990,88,662,72.63,3.21,24.16,2019
G50011,50011,18563,15320,594,2649,82.53,3.2,14.27,2019
G50013,50013,2956,2520,98,338,85.25,3.32,11.43,2019
G50015,50015,10546,8820,523,1203,83.63,4.96,11.41,2019
G50017,50017,12279,9937,296,2046,80.93,2.41,16.66,2019
G50019,50019,11779,9121,398,2260,77.43,3.38,19.19,2019
G50021,50021,25338,20419,764,4155,80.59,3.02,16.4,2019
G50023,50023,24828,20817,943,3068,83.84,3.8,12.36,2019
G50025,50025,18943,14081,2396,2466,74.33,12.65,13.02,2019
G50027,50027,24298,20267,1073,2958,83.41,4.42,12.17,2019
G51001,51001,13438,9289,643,3506,69.12,4.78,26.09,2019
G51003,51003,41496,35630,1189,4677,85.86,2.87,11.27,2019
G51005,51005,6600,4663,240,1697,70.65,3.64,25.71,2019
G51007,51007,4954,3580,110,1264,72.26,2.22,25.51,2019
G51009,51009,12160,8492,443,3225,69.84,3.64,26.52,2019
G51011,51011,6091,4250,251,1590,69.78,4.12,26.1,2019
G51013,51013,107032,97968,1877,7187,91.53,1.75,6.71,2019
G51015,51015,29539,22559,986,5994,76.37,3.34,20.29,2019
G51017,51017,1801,1252,13,536,69.52,0.72,29.76,2019
G51019,51019,31317,24086,823,6408,76.91,2.63,20.46,2019
G51021,51021,2367,1689,6,672,71.36,0.25,28.39,2019
G51023,51023,13264,10700,368,2196,80.67,2.77,16.56,2019
G51025,51025,6037,4036,190,1811,66.85,3.15,30,2019
G51027,51027,8569,5592,219,2758,65.26,2.56,32.19,2019
G51029,51029,5826,3788,287,1751,65.02,4.93,30.05,2019
G51031,51031,23071,17090,978,5003,74.08,4.24,21.69,2019
G51033,51033,10946,8147,310,2489,74.43,2.83,22.74,2019
G51035,51035,12357,8432,417,3508,68.24,3.37,28.39,2019
G51036,51036,2896,1835,169,892,63.36,5.84,30.8,2019
G51037,51037,4661,2901,165,1595,62.24,3.54,34.22,2019
G51041,51041,124971,112901,2427,9643,90.34,1.94,7.72,2019
G51043,51043,5612,4428,231,953,78.9,4.12,16.98,2019
G51045,51045,2297,1755,101,441,76.4,4.4,19.2,2019
G51047,51047,17071,14420,335,2316,84.47,1.96,13.57,2019
G51049,51049,3975,2452,231,1292,61.69,5.81,32.5,2019
G51051,51051,5778,3638,284,1856,62.96,4.92,32.12,2019
G51053,51053,10401,7829,120,2452,75.27,1.15,23.57,2019
G51057,51057,4555,2827,220,1508,62.06,4.83,33.11,2019
G51059,51059,396501,373427,6413,16661,94.18,1.62,4.2,2019
G51061,51061,24562,21812,491,2259,88.8,2,9.2,2019
G51063,51063,6493,4796,163,1534,73.86,2.51,23.63,2019
G51065,51065,9923,8536,183,1204,86.02,1.84,12.13,2019
G51067,51067,22997,17093,677,5227,74.33,2.94,22.73,2019
G51069,51069,31503,25706,1482,4315,81.6,4.7,13.7,2019
G51071,51071,6910,5152,205,1553,74.56,2.97,22.47,2019
G51073,51073,14786,12609,451,1726,85.28,3.05,11.67,2019
G51075,51075,8506,7094,234,1178,83.4,2.75,13.85,2019
G51077,51077,6498,4527,166,1805,69.67,2.55,27.78,2019
G51079,51079,7548,6478,177,893,85.82,2.34,11.83,2019
G51081,51081,3647,2326,181,1140,63.78,4.96,31.26,2019
G51083,51083,14158,8155,696,5307,57.6,4.92,37.48,2019
G51085,51085,38987,33655,869,4463,86.32,2.23,11.45,2019
G51087,51087,128464,110968,2226,15270,86.38,1.73,11.89,2019
G51089,51089,21218,15024,550,5644,70.81,2.59,26.6,2019
G51091,51091,1078,826,30,222,76.62,2.78,20.59,2019
G51093,51093,14587,11484,337,2766,78.73,2.31,18.96,2019
G51095,51095,28920,25159,1415,2346,87,4.89,8.11,2019
G51097,51097,2707,1704,97,906,62.95,3.58,33.47,2019
G51099,51099,9202,8314,194,694,90.35,2.11,7.54,2019
G51101,51101,6078,4532,223,1323,74.56,3.67,21.77,2019
G51103,51103,5062,3714,128,1220,73.37,2.53,24.1,2019
G51105,51105,9149,4485,1367,3297,49.02,14.94,36.04,2019
G51107,51107,128637,121917,2184,4536,94.78,1.7,3.53,2019
G51109,51109,13871,10920,420,2531,78.73,3.03,18.25,2019
G51111,51111,4293,2483,146,1664,57.84,3.4,38.76,2019
G51113,51113,4949,3572,172,1205,72.18,3.48,24.35,2019
G51115,51115,3920,2832,72,1016,72.24,1.84,25.92,2019
G51117,51117,12075,7451,526,4098,61.71,4.36,33.94,2019
G51119,51119,4603,3117,178,1308,67.72,3.87,28.42,2019
G51121,51121,35685,31432,1119,3134,88.08,3.14,8.78,2019
G51125,51125,6419,4474,234,1711,69.7,3.65,26.66,2019
G51127,51127,7961,6340,364,1257,79.64,4.57,15.79,2019
G51131,51131,5148,3739,227,1182,72.63,4.41,22.96,2019
G51133,51133,5584,4327,170,1087,77.49,3.04,19.47,2019
G51135,51135,5446,3611,203,1632,66.31,3.73,29.97,2019
G51137,51137,13679,10806,605,2268,79,4.42,16.58,2019
G51139,51139,9286,6292,277,2717,67.76,2.98,29.26,2019
G51141,51141,7755,5294,359,2102,68.27,4.63,27.11,2019
G51143,51143,26267,19037,916,6314,72.47,3.49,24.04,2019
G51145,51145,10265,9227,189,849,89.89,1.84,8.27,2019
G51147,51147,7185,4829,323,2033,67.21,4.5,28.3,2019
G51149,51149,11507,9609,489,1409,83.51,4.25,12.24,2019
G51153,51153,142000,133971,2302,5727,94.35,1.62,4.03,2019
G51155,51155,14533,10334,812,3387,71.11,5.59,23.31,2019
G51157,51157,2913,2269,39,605,77.89,1.34,20.77,2019
G51159,51159,3069,2079,40,950,67.74,1.3,30.95,2019
G51161,51161,38222,32264,668,5290,84.41,1.75,13.84,2019
G51163,51163,9248,7140,58,2050,77.21,0.63,22.17,2019
G51165,51165,30994,23757,1252,5985,76.65,4.04,19.31,2019
G51167,51167,10812,6552,200,4060,60.6,1.85,37.55,2019
G51169,51169,8773,5716,449,2608,65.15,5.12,29.73,2019
G51171,51171,17402,13147,473,3782,75.55,2.72,21.73,2019
G51173,51173,12686,8960,546,3180,70.63,4.3,25.07,2019
G51175,51175,6562,4916,230,1416,74.92,3.51,21.58,2019
G51177,51177,44436,40003,805,3628,90.02,1.81,8.16,2019
G51179,51179,47075,44504,489,2082,94.54,1.04,4.42,2019
G51181,51181,2730,1773,156,801,64.95,5.71,29.34,2019
G51183,51183,3794,2539,149,1106,66.92,3.93,29.15,2019
G51185,51185,16531,12099,502,3930,73.19,3.04,23.77,2019
G51187,51187,14651,12290,394,1967,83.89,2.69,13.43,2019
G51191,51191,22321,16996,568,4757,76.14,2.54,21.31,2019
G51193,51193,7923,5953,124,1846,75.14,1.57,23.3,2019
G51195,51195,14925,9726,1745,3454,65.17,11.69,23.14,2019
G51197,51197,11983,8590,372,3021,71.68,3.1,25.21,2019
G51199,51199,25103,22656,718,1729,90.25,2.86,6.89,2019
G51510,51510,70598,64675,1383,4540,91.61,1.96,6.43,2019
G51520,51520,7334,5687,280,1367,77.54,3.82,18.64,2019
G51530,51530,2517,1842,116,559,73.18,4.61,22.21,2019
G51540,51540,18617,15748,866,2003,84.59,4.65,10.76,2019
G51550,51550,84849,76579,1440,6830,90.25,1.7,8.05,2019
G51570,51570,7036,5590,227,1219,79.45,3.23,17.33,2019
G51580,51580,2384,1849,80,455,77.56,3.36,19.09,2019
G51590,51590,18293,13231,472,4590,72.33,2.58,25.09,2019
G51595,51595,2086,1370,136,580,65.68,6.52,27.8,2019
G51600,51600,8577,8233,113,231,95.99,1.32,2.69,2019
G51610,51610,5493,5147,156,190,93.7,2.84,3.46,2019
G51620,51620,3522,2568,151,803,72.91,4.29,22.8,2019
G51630,51630,10762,9155,520,1087,85.07,4.83,10.1,2019
G51640,51640,2663,1830,178,655,68.72,6.68,24.6,2019
G51650,51650,54050,44431,2690,6929,82.2,4.98,12.82,2019
G51660,51660,16723,13075,1574,2074,78.19,9.41,12.4,2019
G51670,51670,9224,7040,214,1970,76.32,2.32,21.36,2019
G51678,51678,2158,1552,99,507,71.92,4.59,23.49,2019
G51680,51680,28273,22587,960,4726,79.89,3.4,16.72,2019
G51683,51683,12898,11549,231,1118,89.54,1.79,8.67,2019
G51685,51685,4641,4157,213,271,89.57,4.59,5.84,2019
G51690,51690,5532,4096,197,1239,74.04,3.56,22.4,2019
G51700,51700,69835,53537,6680,9618,76.66,9.57,13.77,2019
G51710,51710,88353,73855,3155,11343,83.59,3.57,12.84,2019
G51720,51720,1628,1129,183,316,69.35,11.24,19.41,2019
G51730,51730,13165,9144,549,3472,69.46,4.17,26.37,2019
G51735,51735,4593,3991,108,494,86.89,2.35,10.76,2019
G51740,51740,36370,29078,982,6310,79.95,2.7,17.35,2019
G51750,51750,5573,4498,265,810,80.71,4.76,14.53,2019
G51760,51760,90301,68301,4610,17390,75.64,5.11,19.26,2019
G51770,51770,41740,31458,1382,8900,75.37,3.31,21.32,2019
G51775,51775,9912,7883,357,1672,79.53,3.6,16.87,2019
G51790,51790,10597,7953,569,2075,75.05,5.37,19.58,2019
G51800,51800,33774,27490,1037,5247,81.39,3.07,15.54,2019
G51810,51810,170798,153754,3530,13514,90.02,2.07,7.91,2019
G51820,51820,9193,6720,305,2168,73.1,3.32,23.58,2019
G51830,51830,4706,4079,255,372,86.68,5.42,7.9,2019
G51840,51840,10490,7922,611,1957,75.52,5.82,18.66,2019
G53001,53001,5973,4479,223,1271,74.99,3.73,21.28,2019
G53003,53003,9101,7449,182,1470,81.85,2,16.15,2019
G53005,53005,72121,61681,3428,7012,85.52,4.75,9.72,2019
G53007,53007,28384,23164,709,4511,81.61,2.5,15.89,2019
G53009,53009,32958,28049,725,4184,85.11,2.2,12.69,2019
G53011,53011,174661,158093,3996,12572,90.51,2.29,7.2,2019
G53013,53013,1795,1405,50,340,78.27,2.79,18.94,2019
G53015,53015,41952,34902,1206,5844,83.2,2.87,13.93,2019
G53017,53017,15263,12279,627,2357,80.45,4.11,15.44,2019
G53019,53019,3060,2084,95,881,68.1,3.1,28.79,2019
G53021,53021,26723,22631,870,3222,84.69,3.26,12.06,2019
G53023,53023,984,759,28,197,77.13,2.85,20.02,2019
G53025,53025,30818,25577,869,4372,82.99,2.82,14.19,2019
G53027,53027,28722,23969,639,4114,83.45,2.22,14.32,2019
G53029,53029,34768,31693,686,2389,91.16,1.97,6.87,2019
G53031,53031,14705,12806,424,1475,87.09,2.88,10.03,2019
G53033,53033,882028,809581,19012,53435,91.79,2.16,6.06,2019
G53035,53035,103913,95289,1693,6931,91.7,1.63,6.67,2019
